 - A X,-28,Y,312,Z,-108
 - A X,-12,Y,308,Z,-664
 - A X,-108,Y,-128,Z,-164
 - A X,18536,Y,628,Z,-2040
 - A X,16984,Y,-24,Z,-2288
 - A X,-4,Y,-4,Z,-3248
 - A X,-124,Y,-240,Z,-16
 - A X,-112,Y,-100,Z,-9112
 - A X,13096,Y,-976,Z,-10988
 - A X,-64,Y,-96,Z,-15100
 - A X,-68,Y,-48,Z,-108
 - A X,-16,Y,3708,Z,-108
 - A X,3928,Y,-56,Z,-24
 - A X,-92,Y,1296,Z,-14724
 - A X,-12,Y,812,Z,-13732
 - A X,-124,Y,4148,Z,-17896
 - A X,-36,Y,-56,Z,-15764
 - A X,280,Y,-108,Z,-16
 - A X,-68,Y,5160,Z,-17804
 - A X,-188,Y,-100,Z,-32
 - A X,-28,Y,-24,Z,-116
 - A X,-208,Y,-112,Z,-72
 - A X,-108,Y,4868,Z,-4
 - A X,-76,Y,-32,Z,-17540
 - A X,-80,Y,-24,Z,-17344
 - A X,-76,Y,-36,Z,-17376
 - A X,-4,Y,4384,Z,-44
 - A X,-128,Y,4616,Z,-17292
 - A X,-32,Y,4624,Z,-17304
 - A X,96,Y,-88,Z,-17388
 - A X,256,Y,4640,Z,-96
 - A X,104,Y,-104,Z,-12
 - A X,268,Y,4192,Z,-96
 - A X,264,Y,4368,Z,-116
 - A X,372,Y,-64,Z,-17632
 - A X,-84,Y,4464,Z,-17564
 - A X,-56,Y,4124,Z,-17544
 - A X,-96,Y,4124,Z,-17864
 - A X,560,Y,-92,Z,-128
 - A X,-80,Y,-32,Z,-17604
 - A X,516,Y,-52,Z,-100
 - A X,-4,Y,4116,Z,-17632
 - A X,516,Y,-32,Z,-20
 - A X,540,Y,4116,Z,-32
 - A X,552,Y,3952,Z,-32
 - A X,584,Y,4136,Z,-64
 - A X,-20,Y,-32,Z,-44
 - A X,548,Y,-48,Z,-104
 - A X,580,Y,-116,Z,-17816
 - A X,-16,Y,-92,Z,-17660
 - A X,1072,Y,-56,Z,-18052
 - A X,1896,Y,-68,Z,-18112
 - A X,-128,Y,-120,Z,-18064
 - A X,-112,Y,3108,Z,-18160
 - A X,-76,Y,3888,Z,-116
 - A X,-10932,Y,-32,Z,-12688
 - A X,-14504,Y,3132,Z,-8620
 - A X,-15332,Y,-80,Z,-96
 - A X,-14844,Y,784,Z,-68
 - A X,-15096,Y,3444,Z,-16
 - A X,-16348,Y,-88,Z,-68
 - A X,-84,Y,1820,Z,-128
 - A X,-20,Y,-20,Z,-16
 - A X,-16624,Y,-500,Z,364
 - A X,-16368,Y,-240,Z,516
 - A X,-112,Y,72,Z,-12
 - A X,-15592,Y,-108,Z,-28
 - A X,-104,Y,-44,Z,-116
 - A X,-15616,Y,-12,Z,24
 - A X,-56,Y,-216,Z,-76
 - A X,-120,Y,24,Z,-104
 - A X,-15596,Y,-4,Z,-172
 - A X,-80,Y,-80,Z,24
 - A X,-52,Y,-64,Z,-212
 - A X,-76,Y,96,Z,-172
 - A X,-116,Y,92,Z,-144
 - A X,-15560,Y,72,Z,-192
 - A X,-100,Y,72,Z,-216
 - A X,-48,Y,-60,Z,-160
 - A X,-15516,Y,-92,Z,-220
 - A X,-15524,Y,376,Z,-404
 - A X,-92,Y,1884,Z,-144
 - A X,-40,Y,-196,Z,1612
 - A X,-14056,Y,-3472,Z,2616
 - A X,-108,Y,-5612,Z,-36
 - A X,-32,Y,-112,Z,-16
 - A X,-100,Y,-52,Z,-3028
 - A X,-72,Y,-11244,Z,368
 - A X,-13512,Y,-5532,Z,-16
 - A X,-17080,Y,-96,Z,-20
 - A X,-4,Y,-4524,Z,-60
 - A X,-4,Y,-56,Z,-36
 - A X,-28,Y,-2972,Z,-1964
 - A X,-44,Y,-2004,Z,-52
 - A X,-108,Y,-60,Z,-60
 - A X,-17296,Y,-3776,Z,-48
 - A X,-16112,Y,-64,Z,-40
 - A X,-72,Y,76,Z,-244
 - A X,-16872,Y,-96,Z,-112
 - A X,-15804,Y,-40,Z,-2692
 - A X,-14276,Y,2656,Z,-16
 - A X,-16096,Y,-12,Z,-7136
 - A X,-52,Y,-52,Z,-72
 - A X,-108,Y,-104,Z,-768
 - A X,796,Y,-36,Z,5144
 - A X,-40,Y,-68,Z,4680
 - A X,-48,Y,13836,Z,1568
 - A X,-12,Y,14912,Z,2684
 - A X,2584,Y,15948,Z,-116
 - A X,-64,Y,-4,Z,1856
 - A X,-60,Y,16152,Z,2564
 - A X,-48,Y,15640,Z,1872
 - A X,2920,Y,16160,Z,-76
 - A X,-96,Y,-12,Z,2136
 - A X,-48,Y,-4,Z,2392
 - A X,-16,Y,16156,Z,2428
 - A X,3120,Y,15624,Z,2128
 - A X,3400,Y,16136,Z,2324
 - A X,-80,Y,-124,Z,2320
 - A X,-100,Y,15724,Z,2312
 - A X,3660,Y,-28,Z,2104
 - A X,-12,Y,-16,Z,2312
 - A X,3636,Y,-100,Z,2400
 - A X,-44,Y,15660,Z,-124
 - A X,-16,Y,15688,Z,2616
 - A X,3708,Y,15884,Z,2400
 - A X,-36,Y,15628,Z,-20
 - A X,3964,Y,-96,Z,2308
 - A X,3684,Y,-96,Z,2608
 - A X,3892,Y,-116,Z,2372
 - A X,-120,Y,-16,Z,2592
 - A X,-68,Y,-92,Z,2616
 - A X,-120,Y,-8,Z,2364
 - A X,-40,Y,15964,Z,2340
 - A X,-120,Y,15644,Z,-56
 - A X,-40,Y,15696,Z,2412
 - A X,4172,Y,-4,Z,-8
 - A X,4192,Y,-64,Z,-116
 - A X,-116,Y,15696,Z,-52
 - A X,4116,Y,-16,Z,-112
 - A X,-24,Y,-12,Z,-96
 - A X,4428,Y,-16,Z,2584
 - A X,-28,Y,15660,Z,-76
 - A X,-80,Y,15952,Z,2424
 - A X,-32,Y,-120,Z,-80
 - A X,4364,Y,-64,Z,-128
 - A X,-84,Y,-76,Z,-36
 - A X,-6064,Y,15464,Z,1844
 - A X,-160,Y,-36,Z,-116
 - A X,-5276,Y,14924,Z,1824
 - A X,-9440,Y,13672,Z,1812
 - A X,-8,Y,6704,Z,1128
 - A X,-14520,Y,-64,Z,-20
 - A X,-40,Y,-4776,Z,-68
 - A X,-12524,Y,-64,Z,-916
 - A X,-5552,Y,-112,Z,-56
 - A X,-3832,Y,-92,Z,-72
 - A X,-1412,Y,-14268,Z,-3736
 - A X,336,Y,-16112,Z,-3008
 - A X,-52,Y,-16384,Z,-1768
 - A X,1824,Y,-28,Z,-1164
 - A X,-120,Y,-17040,Z,-748
 - A X,1124,Y,-16312,Z,-456
 - A X,560,Y,-16312,Z,-508
 - A X,876,Y,-16524,Z,-96
 - A X,-20,Y,-36,Z,-32
 - A X,540,Y,-96,Z,-28
 - A X,-56,Y,-8,Z,104
 - A X,608,Y,-16364,Z,-64
 - A X,312,Y,-24,Z,-116
 - A X,324,Y,-16364,Z,-48
 - A X,296,Y,-16364,Z,-8
 - A X,36,Y,-16072,Z,-224
 - A X,-100,Y,-48,Z,28
 - A X,-160,Y,-16288,Z,-704
 - A X,-452,Y,-16340,Z,-16
 - A X,-64,Y,-16,Z,-936
 - A X,-504,Y,-16376,Z,-1228
 - A X,-748,Y,-16376,Z,-120
 - A X,-988,Y,-8,Z,-2048
 - A X,-64,Y,-56,Z,-100
 - A X,-1496,Y,-120,Z,-3484
 - A X,-60,Y,-36,Z,-20
 - A X,-68,Y,-13824,Z,-68
 - A X,-20,Y,-96,Z,-5120
 - A X,-112,Y,-72,Z,-64
 - A X,-1752,Y,-15308,Z,-6300
 - A X,-1516,Y,-116,Z,-80
 - A X,-1536,Y,-24,Z,-7576
 - A X,-12,Y,-14524,Z,-100
 - A X,-992,Y,-72,Z,-52
 - A X,-740,Y,-14020,Z,-128
 - A X,-76,Y,-116,Z,-10952
 - A X,-28,Y,-68,Z,-11776
 - A X,-412,Y,-40,Z,-12492
 - A X,-744,Y,-11744,Z,-8
 - A X,-76,Y,-128,Z,-14004
 - A X,12,Y,-9464,Z,-15272
 - A X,-24,Y,-8640,Z,-15752
 - A X,-2024,Y,-8632,Z,-52
 - A X,-1924,Y,-9136,Z,-124
 - A X,-1740,Y,-8624,Z,-14312
 - A X,-68,Y,-124,Z,-15348
 - A X,-56,Y,-5332,Z,-16100
 - A X,-72,Y,-80,Z,-104
 - A X,-1776,Y,-4000,Z,-16832
 - A X,-1756,Y,-3764,Z,-44
 - A X,60,Y,-2788,Z,-17116
 - A X,-1216,Y,-128,Z,-124
 - A X,300,Y,-88,Z,-12
 - A X,12,Y,-92,Z,-18432
 - A X,-728,Y,-60,Z,-76
 - A X,-204,Y,-104,Z,-18588
 - A X,776,Y,2372,Z,-18172
 - A X,604,Y,4420,Z,-8
 - A X,120,Y,-52,Z,-56
 - A X,-184,Y,4680,Z,-24
 - A X,-96,Y,4476,Z,-18308
 - A X,1100,Y,7000,Z,-36
 - A X,-92,Y,8472,Z,-14816
 - A X,-1676,Y,6732,Z,-20
 - A X,-120,Y,-36,Z,-64
 - A X,-40,Y,-64,Z,-84
 - A X,284,Y,-68,Z,-88
 - A X,1320,Y,-124,Z,-8
 - A X,3400,Y,-120,Z,-128
 - A X,-88,Y,12824,Z,-8588
 - A X,-4,Y,15380,Z,-60
 - A X,-12,Y,15136,Z,-6028
 - A X,1652,Y,16172,Z,-84
 - A X,-8,Y,16760,Z,-1688
 - A X,-120,Y,16492,Z,-72
 - A X,2648,Y,-92,Z,-420
 - A X,-120,Y,-28,Z,552
 - A X,-76,Y,16172,Z,1572
 - A X,-56,Y,15972,Z,2676
 - A X,-64,Y,-52,Z,-12
 - A X,3432,Y,-40,Z,-24
 - A X,3860,Y,-8,Z,5652
 - A X,3944,Y,14140,Z,6420
 - A X,4204,Y,-20,Z,-52
 - A X,4148,Y,-80,Z,-88
 - A X,4104,Y,-92,Z,9584
 - A X,-60,Y,11076,Z,10264
 - A X,3880,Y,-124,Z,-88
 - A X,4136,Y,-68,Z,12612
 - A X,4384,Y,-72,Z,13640
 - A X,-112,Y,6700,Z,13620
 - A X,4904,Y,5980,Z,-40
 - A X,-104,Y,4920,Z,-40
 - A X,-20,Y,-48,Z,-24
 - A X,-76,Y,5460,Z,-48
 - A X,7240,Y,-76,Z,-128
 - A X,-96,Y,804,Z,-108
 - A X,-72,Y,-104,Z,-12
 - A X,6204,Y,-92,Z,-40
 - A X,5392,Y,-28,Z,13624
 - A X,-112,Y,-5336,Z,13156
 - A X,-116,Y,-6836,Z,-32
 - A X,-108,Y,-8156,Z,-76
 - A X,2104,Y,-72,Z,13392
 - A X,2428,Y,-88,Z,12612
 - A X,2068,Y,-8660,Z,11884
 - A X,-48,Y,-100,Z,11892
 - A X,-76,Y,-10388,Z,-28
 - A X,-96,Y,-11704,Z,10872
 - A X,576,Y,-12164,Z,10324
 - A X,872,Y,-124,Z,7936
 - A X,-4,Y,-13252,Z,8000
 - A X,-248,Y,-68,Z,7252
 - A X,-72,Y,-60,Z,6180
 - A X,-40,Y,-84,Z,5132
 - A X,-104,Y,-100,Z,4200
 - A X,-52,Y,-56,Z,-96
 - A X,-1928,Y,-16044,Z,2120
 - A X,-64,Y,-84,Z,-8
 - A X,-3520,Y,-15596,Z,-752
 - A X,-3236,Y,-48,Z,-3500
 - A X,-116,Y,-100,Z,-3232
 - A X,-3528,Y,-15320,Z,-48
 - A X,-76,Y,-108,Z,-12
 - A X,-3312,Y,-15244,Z,-56
 - A X,-3560,Y,-15616,Z,-7156
 - A X,-2528,Y,-13804,Z,-9168
 - A X,-3796,Y,-15000,Z,-11160
 - A X,-64,Y,-60,Z,-11512
 - A X,-3540,Y,-104,Z,-4
 - A X,-3560,Y,-24,Z,-13288
 - A X,-4256,Y,-12,Z,-15072
 - A X,-4288,Y,-128,Z,-16612
 - A X,-3284,Y,-100,Z,-16592
 - A X,-1240,Y,-24,Z,-32
 - A X,-2288,Y,-4096,Z,-44
 - A X,-108,Y,-900,Z,-17308
 - A X,-112,Y,-100,Z,-17108
 - A X,-3052,Y,-464,Z,-128
 - A X,-124,Y,-96,Z,-88
 - A X,-16,Y,120,Z,-17824
 - A X,-116,Y,-228,Z,-17896
 - A X,-2476,Y,-100,Z,-17364
 - A X,-120,Y,-248,Z,-18124
 - A X,-120,Y,276,Z,-32
 - A X,-3016,Y,-84,Z,-128
 - A X,-124,Y,-172,Z,-17372
 - A X,-2992,Y,304,Z,-128
